date,date_adjusted,people_fully_vaccinated,location
2022-01-16,2022-02-27,74.5941598155823,BRA
2022-01-17,2022-02-28,74.7562870853011,BRA
2022-01-18,2022-03-01,74.9179441067463,BRA
2022-01-19,2022-03-02,75.0791322438676,BRA
2022-01-20,2022-03-03,75.23985285665856,BRA
2022-01-21,2022-03-04,75.4001073011681,BRA
2022-01-22,2022-03-05,75.55989692951195,BRA
2022-01-23,2022-03-06,75.71922308988401,BRA
2022-01-24,2022-03-07,75.87808712656779,BRA
2022-01-25,2022-03-08,76.03649037994771,BRA
2022-01-26,2022-03-09,76.19443418652043,BRA
2022-01-27,2022-03-10,76.35191987890609,BRA
2022-01-28,2022-03-11,76.50894878585962,BRA
2022-01-29,2022-03-12,76.66552223228187,BRA
2022-01-30,2022-03-13,76.82164153923088,BRA
2022-01-31,2022-03-14,76.97730802393292,BRA
2022-02-01,2022-03-15,77.13252299979371,BRA
2022-02-02,2022-03-16,77.28728777640941,BRA
2022-02-03,2022-03-17,77.44160365957775,BRA
2022-02-04,2022-03-18,77.59547195130898,BRA
2022-02-05,2022-03-19,77.7488939498369,BRA
2022-02-06,2022-03-20,77.90187094962978,BRA
2022-02-07,2022-03-21,78.05440424140133,BRA
2022-02-08,2022-03-22,78.20649511212153,BRA
2022-02-09,2022-03-23,78.35814484502752,BRA
2022-02-10,2022-03-24,78.50935471963446,BRA
2022-02-11,2022-03-25,78.66012601174626,BRA
2022-02-12,2022-03-26,78.81045999346637,BRA
2022-02-13,2022-03-27,78.96035793320854,BRA
2022-02-14,2022-03-28,79.10982109570749,BRA
2022-02-15,2022-03-29,79.2588507420296,BRA
2022-02-16,2022-03-30,79.40744812958351,BRA
2022-02-17,2022-03-31,79.55561451213083,BRA
2022-02-18,2022-04-01,79.70335113979657,BRA
2022-02-19,2022-04-02,79.8506592590798,BRA
2022-02-20,2022-04-03,79.99754011286416,BRA
2022-02-21,2022-04-04,80.14399494042827,BRA
2022-02-22,2022-04-05,80.29002497745628,BRA
2022-02-23,2022-04-06,80.43563145604823,BRA
2022-02-24,2022-04-07,80.58081560473046,BRA
2022-02-25,2022-04-08,80.72557864846601,BRA
2022-02-26,2022-04-09,80.86992180866491,BRA
2022-02-27,2022-04-10,81.01384630319451,BRA
2022-02-28,2022-04-11,81.15735334638975,BRA
2022-03-01,2022-04-12,81.30044414906341,BRA
2022-03-02,2022-04-13,81.4431199185163,BRA
2022-03-03,2022-04-14,81.5853818585475,BRA
2022-03-04,2022-04-15,81.72723116946447,BRA
2022-03-05,2022-04-16,81.86866904809318,BRA
2022-03-06,2022-04-17,82.00969668778824,BRA
2022-03-07,2022-04-18,82.15031527844293,BRA
2022-03-08,2022-04-19,82.29052600649928,BRA
2022-03-09,2022-04-20,82.43033005495803,BRA
2022-03-10,2022-04-21,82.56972860338867,BRA
2022-03-11,2022-04-22,82.70872282793934,BRA
2022-03-12,2022-04-23,82.8473139013468,BRA
2022-03-13,2022-04-24,82.98550299294627,BRA
2022-03-14,2022-04-25,83.12329126868134,BRA
2022-03-15,2022-04-26,83.26067989111381,BRA
2022-03-16,2022-04-27,83.39767001943346,BRA
2022-03-17,2022-04-28,83.53426280946786,BRA
2022-03-18,2022-04-29,83.67045941369213,BRA
2022-03-19,2022-04-30,83.80626098123862,BRA
2022-03-20,2022-05-01,83.94166865790667,BRA
2022-03-21,2022-05-02,84.07668358617222,BRA
2022-03-22,2022-05-03,84.21130690519746,BRA
2022-03-23,2022-05-04,84.34553975084049,BRA
2022-03-24,2022-05-05,84.47938325566483,BRA
2022-03-25,2022-05-06,84.61283854894904,BRA
2022-03-26,2022-05-07,84.7459067566962,BRA
2022-03-27,2022-05-08,84.87858900164345,BRA
2022-03-28,2022-05-09,85.01088640327143,BRA
2022-03-29,2022-05-10,85.14280007781373,BRA
2022-03-30,2022-05-11,85.27433113826636,BRA
2022-03-31,2022-05-12,85.40548069439704,BRA
2022-04-01,2022-05-13,85.53624985275466,BRA
2022-04-02,2022-05-14,85.66663971667859,BRA
2022-04-03,2022-05-15,85.79665138630791,BRA
2022-04-04,2022-05-16,85.92628595859085,BRA
2022-04-05,2022-05-17,86.05554452729389,BRA
2022-04-06,2022-05-18,86.18442818301106,BRA
2022-04-07,2022-05-19,86.31293801317315,BRA
2022-04-08,2022-05-20,86.44107510205687,BRA
2022-04-09,2022-05-21,86.568840530794,BRA
2022-04-10,2022-05-22,86.6962353773805,BRA
2022-04-11,2022-05-23,86.82326071668562,BRA
2022-04-12,2022-05-24,86.94991762046095,BRA
2022-04-13,2022-05-25,87.0762071573495,BRA
2022-04-14,2022-05-26,87.20213039289469,BRA
2022-04-15,2022-05-27,87.32768838954932,BRA
2022-04-16,2022-05-28,87.45288220668458,BRA
2022-04-17,2022-05-29,87.57771290059897,BRA
2022-04-18,2022-05-30,87.70218152452718,BRA
2022-04-19,2022-05-31,87.82628912864904,BRA
2022-04-20,2022-06-01,87.95003676009833,BRA
2022-04-21,2022-06-02,88.07342546297161,BRA
2022-04-22,2022-06-03,88.1964562783371,BRA
2022-04-23,2022-06-04,88.31913024424335,BRA
2022-04-24,2022-06-05,88.44144839572813,BRA
2022-04-25,2022-06-06,88.56341176482704,BRA
2022-04-26,2022-06-07,88.68502138058228,BRA
2022-04-27,2022-06-08,88.80627826905138,BRA
2022-04-28,2022-06-09,88.92718345331572,BRA
2022-04-29,2022-06-10,89.0477379534893,BRA
2022-04-30,2022-06-11,89.16794278672728,BRA
2022-05-01,2022-06-12,89.28779896723456,BRA
2022-05-02,2022-06-13,89.40730750627438,BRA
2022-05-03,2022-06-14,89.52646941217677,BRA
2022-05-04,2022-06-15,89.64528569034715,BRA
2022-05-05,2022-06-16,89.76375734327479,BRA
2022-05-06,2022-06-17,89.8818853705412,BRA
2022-05-07,2022-06-18,89.99967076882865,BRA
2022-05-08,2022-06-19,90.11711453192855,BRA
2022-05-09,2022-06-20,90.2342176507498,BRA
2022-05-10,2022-06-21,90.3509811133272,BRA
2022-05-11,2022-06-22,90.46740590482976,BRA
2022-05-12,2022-06-23,90.58349300756903,BRA
2022-05-13,2022-06-24,90.69924340100737,BRA
2022-05-14,2022-06-25,90.81465806176621,BRA
2022-05-15,2022-06-26,90.92973796363431,BRA
2022-05-16,2022-06-27,91.04448407757597,BRA
2022-05-17,2022-06-28,91.15889737173923,BRA
2022-05-18,2022-06-29,91.27297881146399,BRA
2022-05-19,2022-06-30,91.38672935929023,BRA
2022-05-20,2022-07-01,91.50014997496608,BRA
2022-05-21,2022-07-02,91.61324161545592,BRA
2022-05-22,2022-07-03,91.72600523494849,BRA
2022-05-23,2022-07-04,91.8384417848649,BRA
2022-05-24,2022-07-05,91.95055221386669,BRA
2022-05-25,2022-07-06,92.06233746786378,BRA
2022-05-26,2022-07-07,92.17379849002255,BRA
2022-05-27,2022-07-08,92.28493622077369,BRA
2022-05-28,2022-07-09,92.39575159782018,BRA
2022-05-29,2022-07-10,92.50624555614523,BRA
2020-12-27,2021-02-11,0.028746557589285154,DEU
2020-12-28,2021-02-12,0.05084983763894144,DEU
2020-12-29,2021-02-13,0.11068110960876812,DEU
2020-12-30,2021-02-14,0.18575873933842577,DEU
2020-12-31,2021-02-15,0.24549691471319476,DEU
2021-01-01,2021-02-16,0.26808596802167767,DEU
2021-01-02,2021-02-17,0.3304630738025048,DEU
2021-01-03,2021-02-18,0.3589792769963267,DEU
2021-01-04,2021-02-19,0.4164151019625538,DEU
2021-01-05,2021-02-20,0.4805574624112054,DEU
2021-01-06,2021-02-21,0.5553343185260613,DEU
2021-01-07,2021-02-22,0.622254060727267,DEU
2021-01-08,2021-02-23,0.6971120779762757,DEU
2021-01-09,2021-02-24,0.7703790982866705,DEU
2021-01-10,2021-02-25,0.8127511780449106,DEU
2021-01-11,2021-02-26,0.8933692487265907,DEU
2021-01-12,2021-02-27,0.9923691227478009,DEU
2021-01-13,2021-02-28,1.125641672757233,DEU
2021-01-14,2021-03-01,1.22475732074922,DEU
2021-01-15,2021-03-02,1.3333700149831809,DEU
2021-01-16,2021-03-03,1.4010476589518432,DEU
2021-01-17,2021-03-04,1.4388508442757142,DEU
2021-01-18,2021-03-05,1.51866804553068,DEU
2021-01-19,2021-03-06,1.6175581133115657,DEU
2021-01-20,2021-03-07,1.7138116377785744,DEU
2021-01-21,2021-03-08,1.7925057121623957,DEU
2021-01-22,2021-03-09,1.8742982321971113,DEU
2021-01-23,2021-03-10,1.922094978936597,DEU
2021-01-24,2021-03-11,1.9532190803381244,DEU
2021-01-25,2021-03-12,2.016609506749772,DEU
2021-01-26,2021-03-13,2.076632939640166,DEU
2021-01-27,2021-03-14,2.138163821242841,DEU
2021-01-28,2021-03-15,2.1920261692141616,DEU
2021-01-29,2021-03-16,2.253453212306964,DEU
2021-01-30,2021-03-17,2.296849354610839,DEU
2021-01-31,2021-03-18,2.32786006913377,DEU
2021-02-01,2021-03-19,2.3984547397475735,DEU
2021-02-02,2021-03-20,2.4750899471253116,DEU
2021-02-03,2021-03-21,2.551760960885764,DEU
2021-02-04,2021-03-22,2.624650820631566,DEU
2021-02-05,2021-03-23,2.7054419554963665,DEU
2021-02-06,2021-03-24,2.7617761374210774,DEU
2021-02-07,2021-03-25,2.7954042985204386,DEU
2021-02-08,2021-03-26,2.858852015144429,DEU
2021-02-09,2021-03-27,2.930105523200179,DEU
2021-02-10,2021-03-28,3.0198124473608874,DEU
2021-02-11,2021-03-29,3.1079355358595255,DEU
2021-02-12,2021-03-30,3.2051021230857533,DEU
2021-02-13,2021-03-31,3.279230883673477,DEU
2021-02-14,2021-04-01,3.326978695023253,DEU
2021-02-15,2021-04-02,3.4120081120553585,DEU
2021-02-16,2021-04-03,3.509921859134229,DEU
2021-02-17,2021-04-04,3.6216067410050936,DEU
2021-02-18,2021-04-05,3.7308185953764768,DEU
2021-02-19,2021-04-06,3.849994172511213,DEU
2021-02-20,2021-04-07,3.941098739143878,DEU
2021-02-21,2021-04-08,4.009186962967666,DEU
2021-02-22,2021-04-09,4.128911571304025,DEU
2021-02-23,2021-04-10,4.257131840712442,DEU
2021-02-24,2021-04-11,4.396117895857016,DEU
2021-02-25,2021-04-12,4.552446175696311,DEU
2021-02-26,2021-04-13,4.72494819860774,DEU
2021-02-27,2021-04-14,4.85448375580787,DEU
2021-02-28,2021-04-15,4.954470692445909,DEU
2021-03-01,2021-04-16,5.129331162432134,DEU
2021-03-02,2021-04-17,5.32798736082432,DEU
2021-03-03,2021-04-18,5.53663473353994,DEU
2021-03-04,2021-04-19,5.752593769605859,DEU
2021-03-05,2021-04-20,5.99385598279002,DEU
2021-03-06,2021-04-21,6.176710824490301,DEU
2021-03-07,2021-04-22,6.315098913043543,DEU
2021-03-08,2021-04-23,6.538033032462246,DEU
2021-03-09,2021-04-24,6.771827227758254,DEU
2021-03-10,2021-04-25,7.032458306898774,DEU
2021-03-11,2021-04-26,7.296660475942019,DEU
2021-03-12,2021-04-27,7.598880668605423,DEU
2021-03-13,2021-04-28,7.834583344100114,DEU
2021-03-14,2021-04-29,7.996010452837951,DEU
2021-03-15,2021-04-30,8.222434501025226,DEU
2021-03-16,2021-05-01,8.356297856349448,DEU
2021-03-17,2021-05-02,8.506459083539214,DEU
2021-03-18,2021-05-03,8.64892909972191,DEU
2021-03-19,2021-05-04,8.841354987521774,DEU
2021-03-20,2021-05-05,9.04008637931766,DEU
2021-03-21,2021-05-06,9.192089248125043,DEU
2021-03-22,2021-05-07,9.419366681767015,DEU
2021-03-23,2021-05-08,9.675797672215124,DEU
2021-03-24,2021-05-09,9.969636784231156,DEU
2021-03-25,2021-05-10,10.277307901889795,DEU
2021-03-26,2021-05-11,10.619286308373281,DEU
2021-03-27,2021-05-12,10.88628734299871,DEU
2021-03-28,2021-05-13,11.058390721515918,DEU
2021-03-29,2021-05-14,11.320939829223844,DEU
2021-03-30,2021-05-15,11.601753772754433,DEU
2021-03-31,2021-05-16,11.886527902213246,DEU
2021-04-01,2021-05-17,12.163789852578558,DEU
2021-04-02,2021-05-18,12.353030165862922,DEU
2021-04-03,2021-05-19,12.551303235960063,DEU
2021-04-04,2021-05-20,12.721619875979819,DEU
2021-04-05,2021-05-21,12.932135148327045,DEU
2021-04-06,2021-05-22,13.26605831224586,DEU
2021-04-07,2021-05-23,13.9600647832947,DEU
2021-04-08,2021-05-24,14.728274014788871,DEU
2021-04-09,2021-05-25,15.367972945174639,DEU
2021-04-10,2021-05-26,15.730341893067939,DEU
2021-04-11,2021-05-27,15.981919925112145,DEU
2021-04-12,2021-05-28,16.387325757936082,DEU
2021-04-13,2021-05-29,16.98233832269416,DEU
2021-04-14,2021-05-30,17.808071701565257,DEU
2021-04-15,2021-05-31,18.535872236620033,DEU
2021-04-16,2021-06-01,19.156309720197587,DEU
2021-04-17,2021-06-02,19.52237030614875,DEU
2021-04-18,2021-06-03,19.79384355797522,DEU
2021-04-19,2021-06-04,20.199066778247314,DEU
2021-04-20,2021-06-05,20.78984464147636,DEU
2021-04-21,2021-06-06,21.55816845339522,DEU
2021-04-22,2021-06-07,22.23768646845168,DEU
2021-04-23,2021-06-08,22.81653722559853,DEU
2021-04-24,2021-06-09,23.187762285483217,DEU
2021-04-25,2021-06-10,23.47002519396765,DEU
2021-04-26,2021-06-11,23.895007569767692,DEU
2021-04-27,2021-06-12,24.72485032782832,DEU
2021-04-28,2021-06-13,25.91365326614783,DEU
2021-04-29,2021-06-14,26.88255249857237,DEU
2021-04-30,2021-06-15,27.67514229605684,DEU
2021-05-01,2021-06-16,27.988703563672015,DEU
2021-05-02,2021-06-17,28.225195173132512,DEU
2021-05-03,2021-06-18,28.626861626054968,DEU
2021-05-04,2021-06-19,29.441690767843408,DEU
2021-05-05,2021-06-20,30.532277991923156,DEU
2021-05-06,2021-06-21,31.447984455733135,DEU
2021-05-07,2021-06-22,32.22441721979074,DEU
2021-05-08,2021-06-23,32.55112539759258,DEU
2021-05-09,2021-06-24,32.77205674667145,DEU
2021-05-10,2021-06-25,33.245514996936464,DEU
2021-05-11,2021-06-26,34.198367002174464,DEU
2021-05-12,2021-06-27,35.45034672215542,DEU
2021-05-13,2021-06-28,35.77190952276119,DEU
2021-05-14,2021-06-29,36.40707894573357,DEU
2021-05-15,2021-06-30,36.691676430371,DEU
2021-05-16,2021-07-01,36.88866882551305,DEU
2021-05-17,2021-07-02,37.31597742264344,DEU
2021-05-18,2021-07-03,37.942632087806324,DEU
2021-05-19,2021-07-04,38.629282734299515,DEU
2021-05-20,2021-07-05,39.18384960268939,DEU
2021-05-21,2021-07-06,39.67962716484644,DEU
2021-05-22,2021-07-07,39.95592592351673,DEU
2021-05-23,2021-07-08,40.11913977075202,DEU
2021-05-24,2021-07-09,40.29968868140549,DEU
2021-05-25,2021-07-10,40.65300696929465,DEU
2021-05-26,2021-07-11,41.30077785189036,DEU
2021-05-27,2021-07-12,41.87405952297902,DEU
2021-05-28,2021-07-13,42.39449455381935,DEU
2021-05-29,2021-07-14,42.61237639263704,DEU
2021-05-30,2021-07-15,42.74579336172342,DEU
2021-05-31,2021-07-16,43.0061785703693,DEU
2021-06-01,2021-07-17,43.58136633456446,DEU
2021-06-02,2021-07-18,44.31551534127451,DEU
2021-06-03,2021-07-19,44.649861020509356,DEU
2021-06-04,2021-07-20,44.94298070666487,DEU
2021-06-05,2021-07-21,45.096923908643625,DEU
2021-06-06,2021-07-22,45.25752663858833,DEU
2021-06-07,2021-07-23,45.5619642088502,DEU
2021-06-08,2021-07-24,46.035720589734034,DEU
2021-06-09,2021-07-25,46.57620158839883,DEU
2021-06-10,2021-07-26,47.03315814711627,DEU
2021-06-11,2021-07-27,47.32296597304185,DEU
2021-06-12,2021-07-28,47.48990005342376,DEU
2021-06-13,2021-07-29,47.669610761585126,DEU
2021-06-14,2021-07-30,47.984738441352896,DEU
2021-06-15,2021-07-31,48.452931557533205,DEU
2021-06-16,2021-08-01,48.97618980302824,DEU
2021-06-17,2021-08-02,49.41751879304761,DEU
2021-06-18,2021-08-03,49.70501668090598,DEU
2021-06-19,2021-08-04,49.884363908140124,DEU
2021-06-20,2021-08-05,50.08149956587859,DEU
2021-06-21,2021-08-06,50.4058234397576,DEU
2021-06-22,2021-08-07,50.868268178652706,DEU
2021-06-23,2021-08-08,51.37553394774697,DEU
2021-06-24,2021-08-09,51.802919638754325,DEU
2021-06-25,2021-08-10,52.08896680001626,DEU
2021-06-26,2021-08-11,52.28013526741816,DEU
2021-06-27,2021-08-12,52.49313466017231,DEU
2021-06-28,2021-08-13,52.82532352868403,DEU
2021-06-29,2021-08-14,53.281914901382876,DEU
2021-06-30,2021-08-15,53.77435776200645,DEU
2021-07-01,2021-08-16,54.18933209899082,DEU
2021-07-02,2021-08-17,54.474660746213004,DEU
2021-07-03,2021-08-18,54.67705182827161,DEU
2021-07-04,2021-08-19,54.90446935080197,DEU
2021-07-05,2021-08-20,55.24333987642942,DEU
2021-07-06,2021-08-21,55.69404091098878,DEU
2021-07-07,2021-08-22,56.17276940636863,DEU
2021-07-08,2021-08-23,56.57672342737238,DEU
2021-07-09,2021-08-24,56.8619530382678,DEU
2021-07-10,2021-08-25,57.074967693739126,DEU
2021-07-11,2021-08-26,57.31546714727092,DEU
2021-07-12,2021-08-27,57.659970127189204,DEU
2021-07-13,2021-08-28,58.1048011372457,DEU
2021-07-14,2021-08-29,58.570863052612225,DEU
2021-07-15,2021-08-30,58.96505767765812,DEU
2021-07-16,2021-08-31,59.2507079225483,DEU
2021-07-17,2021-09-01,59.47375197687068,DEU
2021-07-18,2021-09-02,59.726100421824924,DEU
2021-07-19,2021-09-03,60.07530812372308,DEU
2021-07-20,2021-09-04,60.5143372223418,DEU
2021-07-21,2021-09-05,60.968720337212524,DEU
2021-07-22,2021-09-06,61.35429653667454,DEU
2021-07-23,2021-09-07,61.64079897399573,DEU
2021-07-24,2021-09-08,61.873287500908795,DEU
2021-07-25,2021-09-09,62.1363492097023,DEU
2021-07-26,2021-09-10,62.48944370818256,DEU
2021-07-27,2021-09-11,62.922778447162685,DEU
2021-07-28,2021-09-12,63.36641168774438,DEU
2021-07-29,2021-09-13,63.74440004248795,DEU
2021-07-30,2021-09-14,64.03210868073799,DEU
2021-07-31,2021-09-15,64.27346959134793,DEU
2021-08-01,2021-09-16,64.54620013764317,DEU
2021-08-02,2021-09-17,64.90246259013212,DEU
2021-08-03,2021-09-18,65.33024261465741,DEU
2021-08-04,2021-09-19,65.76399753131257,DEU
2021-08-05,2021-09-20,66.1353272002219,DEU
2021-08-06,2021-09-21,66.42452801861386,DEU
2021-08-07,2021-09-22,66.67420495545633,DEU
2021-08-08,2021-09-23,66.95564546914217,DEU
2021-08-09,2021-09-24,67.31444627199335,DEU
2021-08-10,2021-09-25,67.73683688957047,DEU
2021-08-11,2021-09-26,68.161529393661,DEU
2021-08-12,2021-09-27,68.52703650679179,DEU
2021-08-13,2021-09-28,68.81795602095147,DEU
2021-08-14,2021-09-29,69.0754106448014,DEU
2021-08-15,2021-09-30,69.3646822557846,DEU
2021-08-16,2021-10-01,69.72547202322956,DEU
2021-08-17,2021-10-02,70.14265859432054,DEU
2021-08-18,2021-10-03,70.5590508971582,DEU
2021-08-19,2021-10-04,70.9194863947907,DEU
2021-08-20,2021-10-05,71.21229934811794,DEU
2021-08-21,2021-10-06,71.47701309632154,DEU
2021-08-22,2021-10-07,71.77331158481466,DEU
2021-08-23,2021-10-08,72.1356128955751,DEU
2021-08-24,2021-10-09,72.54779596122422,DEU
2021-08-25,2021-10-10,72.95659866540488,DEU
2021-08-26,2021-10-11,73.31263560480058,DEU
2021-08-27,2021-10-12,73.60747186062419,DEU
2021-08-28,2021-10-13,73.87894724752788,DEU
2021-08-29,2021-10-14,74.18153791384728,DEU
2021-08-30,2021-10-15,74.54493777250622,DEU
2021-08-31,2021-10-16,74.95232884161008,DEU
2021-09-01,2021-10-17,75.35420314176245,DEU
2021-09-02,2021-10-18,75.70644349451884,DEU
2021-09-03,2021-10-19,76.00339419892346,DEU
2021-09-04,2021-10-20,76.28115572149143,DEU
2021-09-05,2021-10-21,76.58936848435384,DEU
2021-09-06,2021-10-22,76.95351144695887,DEU
2021-09-07,2021-10-23,77.3563293726562,DEU
2021-09-08,2021-10-24,77.75188932866632,DEU
2021-09-09,2021-10-25,78.10087029227769,DEU
2021-09-10,2021-10-26,78.3999933724742,DEU
2021-09-11,2021-10-27,78.6835880773705,DEU
2021-09-12,2021-10-28,78.99681280622626,DEU
2021-09-13,2021-10-29,79.36139472202633,DEU
2021-09-14,2021-10-30,79.75986260301617,DEU
2021-09-15,2021-10-31,80.14967745416043,DEU
2021-09-16,2021-11-01,80.49587730178557,DEU
2021-09-17,2021-11-02,80.79720236013843,DEU
2021-09-18,2021-11-03,81.08620012235164,DEU
2021-09-19,2021-11-04,81.40388220635575,DEU
2021-09-20,2021-11-05,81.7686445300256,DEU
2021-09-21,2021-11-06,82.16298707848429,DEU
2021-09-22,2021-11-07,82.54758357167793,DEU
2021-09-23,2021-11-08,82.891427064235,DEU
2021-09-24,2021-11-09,83.19495972355293,DEU
2021-09-25,2021-11-10,83.48895328101393,DEU
2021-09-26,2021-11-11,83.81058943475304,DEU
2021-09-27,2021-11-12,84.17531406591115,DEU
2021-09-28,2021-11-13,84.56575538909568,DEU
2021-09-29,2021-11-14,84.94562009869463,DEU
2021-09-30,2021-11-15,85.28748348329432,DEU
2021-10-01,2021-11-16,85.59320923473015,DEU
2021-10-02,2021-11-17,85.89181401827472,DEU
2021-10-03,2021-11-18,86.21694832228823,DEU
2021-10-04,2021-11-19,86.58145293154288,DEU
2021-10-05,2021-11-20,86.96821467916544,DEU
2021-10-06,2021-11-21,87.34379629949952,DEU
2021-10-07,2021-11-22,87.68401191792618,DEU
2021-10-08,2021-11-23,87.99189951881867,DEU
2021-10-09,2021-11-24,88.29475331223297,DEU
2021-10-10,2021-11-25,88.62297348464107,DEU
2021-10-11,2021-11-26,88.9871072877887,DEU
2021-10-12,2021-11-27,89.37040712184988,DEU
2021-10-13,2021-11-28,89.74211871696139,DEU
2021-10-14,2021-11-29,90.08097924745393,DEU
2021-10-15,2021-11-30,90.3909837126694,DEU
2021-10-16,2021-12-01,90.69774617339058,DEU
2021-10-17,2021-12-02,91.02868006752938,DEU
2021-10-18,2021-12-03,91.39232001186434,DEU
2021-10-19,2021-12-04,91.77237035986366,DEU
2021-10-20,2021-12-05,92.14059155782111,DEU
2021-10-21,2021-12-06,92.47835391281868,DEU
2021-10-22,2021-12-07,92.79041913961142,DEU
2021-10-23,2021-12-08,93.10077120690022,DEU
2021-10-24,2021-12-09,93.43408352872555,DEU
2021-10-25,2021-12-10,93.79713085768957,DEU
2021-10-26,2021-12-11,94.17413791401627,DEU
2021-10-27,2021-12-12,94.53921703570794,DEU
2021-10-28,2021-12-13,94.87610593753766,DEU
2021-10-29,2021-12-14,95.19016700063416,DEU
2021-10-30,2021-12-15,95.5038102146583,DEU
2021-10-31,2021-12-16,95.83919945278033,DEU
2021-11-01,2021-12-17,96.20157661737477,DEU
2021-11-02,2021-12-18,96.57573956124102,DEU
2021-11-03,2021-12-19,96.93799567576387,DEU
2021-11-04,2021-12-20,97.27420693147958,DEU
2021-11-05,2021-12-21,97.59019208199847,DEU
2021-11-06,2021-12-22,97.90684783423197,DEU
2021-11-07,2021-12-23,98.24404339475163,DEU
2021-11-08,2021-12-24,98.6056912822483,DEU
2021-11-09,2021-12-25,98.97720168378335,DEU
2021-11-10,2021-12-26,99.33692658446343,DEU
2021-11-11,2021-12-27,99.67263008021703,DEU
2021-11-12,2021-12-28,99.99046247915207,DEU
2021-11-13,2021-12-29,100.30987121177772,DEU
2021-11-14,2021-12-30,100.64863074958541,DEU
2021-11-15,2021-12-31,101.00950620209763,DEU
2021-11-16,2022-01-01,101.37854759119536,DEU
2021-11-17,2022-01-02,101.73600768793553,DEU
2021-11-18,2022-01-03,102.07135012239183,DEU
2021-11-19,2022-01-04,102.39094933670285,DEU
2021-11-20,2022-01-05,102.71286970627463,DEU
2021-11-21,2022-01-06,103.05297664411671,DEU
2021-11-22,2022-01-07,103.41305024152798,DEU
2021-11-23,2022-01-08,103.779797816753,DEU
2021-11-24,2022-01-09,104.1352359418319,DEU
2021-11-25,2022-01-10,104.47034331723904,DEU
2021-11-26,2022-01-11,104.79162660410464,DEU
2021-11-27,2022-01-12,105.11583462255876,DEU
2021-11-28,2022-01-13,105.45709584895548,DEU
2021-11-29,2022-01-14,105.81634993254609,DEU
2021-11-30,2022-01-15,106.18097038987146,DEU
2021-12-01,2022-01-16,106.5346075155385,DEU
2021-12-02,2022-01-17,106.86958740415089,DEU
2021-12-03,2022-01-18,107.19247080662852,DEU
2021-12-04,2022-01-19,107.51875897080181,DEU
2021-12-05,2022-01-20,107.86100270779254,DEU
2021-12-06,2022-01-21,108.219429622654,DEU
2021-12-07,2022-01-22,108.58208108604832,DEU
2021-12-08,2022-01-23,108.9341179532962,DEU
2021-12-09,2022-01-24,109.26906155592698,DEU
2021-12-10,2022-01-25,109.59346083112966,DEU
2021-12-11,2022-01-26,109.92163725023075,DEU
2021-12-12,2022-01-27,110.26471108191026,DEU
2021-12-13,2022-01-28,110.62231161789337,DEU
2021-12-14,2022-01-29,110.98314365581017,DEU
2021-12-15,2022-01-30,111.33376231458011,DEU
2021-12-16,2022-01-31,111.66874632714307,DEU
2021-12-17,2022-02-01,111.99457772607009,DEU
2021-12-18,2022-02-02,112.32446525503187,DEU
2021-12-19,2022-02-03,112.66823430791038,DEU
2021-12-20,2022-02-04,113.02501632041584,DEU
2021-12-21,2022-02-05,113.38417003408185,DEU
2021-12-22,2022-02-06,113.73353529588641,DEU
2021-12-23,2022-02-07,114.06862359888156,DEU
2021-12-24,2022-02-08,114.39580451522167,DEU
2021-12-25,2022-02-09,114.72723990052361,DEU
2021-12-26,2022-02-10,115.07158516687852,DEU
2021-12-27,2022-02-11,115.42756236027088,DEU
2021-12-28,2022-02-12,115.78517053133706,DEU
2021-12-29,2022-02-13,116.13343133588783,DEU
2021-12-30,2022-02-14,116.46867652089614,DEU
2021-12-31,2022-02-15,116.79712602444815,DEU
2022-01-01,2022-02-16,117.12995906781796,DEU
2022-01-02,2022-02-17,117.47477586339609,DEU
2022-01-03,2022-02-18,117.82996672120439,DEU
2022-01-04,2022-02-19,118.18615400782711,DEU
2022-01-05,2022-02-20,118.53344470574493,DEU
2022-01-06,2022-02-21,118.8688894521305,DEU
2022-01-07,2022-02-22,119.19852872094809,DEU
2022-01-08,2022-02-23,119.53262146531756,DEU
2022-01-09,2022-02-24,119.87781801298112,DEU
2022-01-10,2022-02-25,120.23224486034536,DEU
2022-01-11,2022-02-26,120.58712803212099,DEU
2022-01-12,2022-02-27,120.9335695861996,DEU
2022-01-13,2022-02-28,121.26924790037727,DEU
2022-01-14,2022-03-01,121.60000056433415,DEU
2022-01-15,2022-03-02,121.93522650551901,DEU
2022-01-16,2022-03-03,122.28072263669844,DEU
2022-01-17,2022-03-04,122.63441082173257,DEU
2022-01-18,2022-03-05,122.98809902512585,DEU
2022-01-19,2022-03-06,123.3338001329273,DEU
2022-01-20,2022-03-07,123.66973846174126,DEU
2022-01-21,2022-03-08,124.00153086892065,DEU
2022-01-22,2022-03-09,124.33777419570703,DEU
2022-01-23,2022-03-10,124.68350016182035,DEU
2022-01-24,2022-03-11,125.03647734369362,DEU
2022-01-25,2022-03-12,125.38907239069417,DEU
2022-01-26,2022-03-13,125.73413053148732,DEU
2022-01-27,2022-03-14,126.07034876046653,DEU
2022-01-28,2022-03-15,126.40311017659744,DEU
2022-01-29,2022-03-16,126.74026504123361,DEU
2022-01-30,2022-03-17,127.08616042754923,DEU
2022-01-31,2022-03-18,127.43845596014094,DEU
2022-02-01,2022-03-19,127.79005263385997,DEU
